indicadores,grupos_coicop_nombre,provincias_nombre,periodos_id,IPC
Índices,Vivienda,Huelva,2004M01,72.3
Índices,Vivienda,Huelva,2005M01,73.87
Índices,Vivienda,Huelva,2006M01,79.02
Índices,Vivienda,Huelva,2007M01,82.29
Índices,Vivienda,Huelva,2008M01,85.89
Índices,Vivienda,Huelva,2009M01,91.14
Índices,Vivienda,Huelva,2010M01,91.37
Índices,Vivienda,Huelva,2011M01,98.56
Índices,Vivienda,Huelva,2012M01,101.43
Índices,Vivienda,Huelva,2013M01,107.63
Índices,Vivienda,Huelva,2014M01,111.14
Índices,Vivienda,Huelva,2015M01,111.78
Índices,Vivienda,Huelva,2016M01,103.57
Índices,Vivienda,Huesca,2002M01,61.32
Índices,Vivienda,Huesca,2003M01,64.07
Índices,Vivienda,Huesca,2004M01,65.67
Índices,Vivienda,Huesca,2005M01,68.34
Índices,Vivienda,Huesca,2006M01,75.83
Índices,Vivienda,Huesca,2007M01,80.28
Índices,Vivienda,Huesca,2008M01,85.69
Índices,Vivienda,Huesca,2009M01,86.96
Índices,Vivienda,Huesca,2010M01,88.74
Índices,Vivienda,Huesca,2011M01,97.29
Índices,Vivienda,Huesca,2012M01,102.39
Índices,Vivienda,Huesca,2013M01,107.07
Índices,Vivienda,Huesca,2014M01,108.3
Índices,Vivienda,Huesca,2015M01,106.1
Índices,Vivienda,Huesca,2016M01,97.97
Índices,Vivienda,Jaén,2002M01,64.82
Índices,Vivienda,Jaén,2003M01,66.76
Índices,Vivienda,Jaén,2004M01,68.37
Índices,Vivienda,Jaén,2005M01,70.71
Índices,Vivienda,Jaén,2006M01,77.32
Índices,Vivienda,Jaén,2007M01,80.35
Índices,Vivienda,Jaén,2008M01,84.81
Índices,Vivienda,Jaén,2009M01,88.5
Índices,Vivienda,Jaén,2010M01,89.39
Índices,Vivienda,Jaén,2011M01,97.92
Índices,Vivienda,Jaén,2012M01,102.03
Índices,Vivienda,Jaén,2013M01,106.11
Índices,Vivienda,Jaén,2014M01,107.39
Índices,Vivienda,Jaén,2015M01,107.18
Índices,Vivienda,Jaén,2016M01,99.09
Índices,Vivienda,León,2002M01,63.93
Índices,Vivienda,León,2003M01,66.96
Índices,Vivienda,León,2004M01,67.77
Índices,Vivienda,León,2005M01,71.49
Índices,Vivienda,León,2006M01,77.43
Índices,Vivienda,León,2007M01,78.59
Índices,Vivienda,León,2008M01,85.42
Índices,Vivienda,León,2009M01,84.89
Índices,Vivienda,León,2010M01,88.47
Índices,Vivienda,León,2011M01,97.63
Índices,Vivienda,León,2012M01,102.5
Índices,Vivienda,León,2013M01,106.51
Índices,Vivienda,León,2014M01,108.6
Índices,Vivienda,León,2015M01,104.16
Índices,Vivienda,León,2016M01,95.4
Índices,Vivienda,Lleida,2002M01,63.95
Índices,Vivienda,Lleida,2003M01,66.28
Índices,Vivienda,Lleida,2004M01,67.92
Índices,Vivienda,Lleida,2005M01,70.78
Índices,Vivienda,Lleida,2006M01,77.83
Índices,Vivienda,Lleida,2007M01,80.34
Índices,Vivienda,Lleida,2008M01,86.25
Índices,Vivienda,Lleida,2009M01,87.24
Índices,Vivienda,Lleida,2010M01,89
Índices,Vivienda,Lleida,2011M01,97.77
Índices,Vivienda,Lleida,2012M01,102.82
Índices,Vivienda,Lleida,2013M01,106.89
Índices,Vivienda,Lleida,2014M01,108.35
Índices,Vivienda,Lleida,2015M01,105.15
Índices,Vivienda,Lleida,2016M01,97.3
Índices,Vivienda,Lugo,2002M01,68.17
Índices,Vivienda,Lugo,2003M01,69.08
Índices,Vivienda,Lugo,2004M01,70.95
Índices,Vivienda,Lugo,2005M01,73.45
Índices,Vivienda,Lugo,2006M01,79.1
Índices,Vivienda,Lugo,2007M01,81.54
Índices,Vivienda,Lugo,2008M01,87.58
Índices,Vivienda,Lugo,2009M01,88.81
Índices,Vivienda,Lugo,2010M01,89.52
Índices,Vivienda,Lugo,2011M01,97.8
Índices,Vivienda,Lugo,2012M01,102.15
Índices,Vivienda,Lugo,2013M01,107.19
Índices,Vivienda,Lugo,2014M01,107.98
Índices,Vivienda,Lugo,2015M01,105.96
Índices,Vivienda,Lugo,2016M01,98.23
Índices,Vivienda,Madrid,2002M01,69.09
Índices,Vivienda,Madrid,2003M01,70.54
Índices,Vivienda,Madrid,2004M01,72.11
Índices,Vivienda,Madrid,2005M01,75.29
Índices,Vivienda,Madrid,2006M01,80.78
Índices,Vivienda,Madrid,2007M01,84.77
Índices,Vivienda,Madrid,2008M01,88.34
Índices,Vivienda,Madrid,2009M01,92.51
Índices,Vivienda,Madrid,2010M01,92.9
Índices,Vivienda,Madrid,2011M01,98.83
Índices,Vivienda,Madrid,2012M01,101.15
Índices,Vivienda,Madrid,2013M01,104.43
Índices,Vivienda,Madrid,2014M01,104.91
Índices,Vivienda,Madrid,2015M01,103.92
Índices,Vivienda,Madrid,2016M01,98.66
Índices,Vivienda,Málaga,2002M01,63.82
Índices,Vivienda,Málaga,2003M01,64.51
Índices,Vivienda,Málaga,2004M01,67.27
Índices,Vivienda,Málaga,2005M01,69.28
Índices,Vivienda,Málaga,2006M01,78.55
Índices,Vivienda,Málaga,2007M01,81.69
Índices,Vivienda,Málaga,2008M01,86.13
Índices,Vivienda,Málaga,2009M01,90.87
Índices,Vivienda,Málaga,2010M01,92.18
Índices,Vivienda,Málaga,2011M01,98.59
Índices,Vivienda,Málaga,2012M01,101.14
Índices,Vivienda,Málaga,2013M01,106.3
Índices,Vivienda,Málaga,2014M01,108.26
Índices,Vivienda,Málaga,2015M01,111.92
Índices,Vivienda,Málaga,2016M01,104.75
Índices,Vivienda,Murcia,2002M01,64.79
Índices,Vivienda,Murcia,2003M01,67.65
Índices,Vivienda,Murcia,2004M01,71.73
Índices,Vivienda,Murcia,2005M01,73.02
Índices,Vivienda,Murcia,2006M01,79.44
Índices,Vivienda,Murcia,2007M01,80.9
Índices,Vivienda,Murcia,2008M01,84.95
Índices,Vivienda,Murcia,2009M01,90.63
Índices,Vivienda,Murcia,2010M01,91.81
Índices,Vivienda,Murcia,2011M01,98.58
Índices,Vivienda,Murcia,2012M01,101.38
Índices,Vivienda,Murcia,2013M01,105.65
Índices,Vivienda,Murcia,2014M01,106.89
Índices,Vivienda,Murcia,2015M01,106.62
Índices,Vivienda,Murcia,2016M01,100.87
Índices,Vivienda,Navarra,2002M01,67.28
Índices,Vivienda,Navarra,2003M01,69.77
Índices,Vivienda,Navarra,2004M01,70.75
Índices,Vivienda,Navarra,2005M01,73.95
Índices,Vivienda,Navarra,2006M01,80.21
Índices,Vivienda,Navarra,2007M01,82.48
Índices,Vivienda,Navarra,2008M01,87.76
Índices,Vivienda,Navarra,2009M01,89.35
Índices,Vivienda,Navarra,2010M01,90.37
Índices,Vivienda,Navarra,2011M01,98.27
Índices,Vivienda,Navarra,2012M01,102.18
Índices,Vivienda,Navarra,2013M01,106.37
Índices,Vivienda,Navarra,2014M01,106.5
Índices,Vivienda,Navarra,2015M01,103.2
Índices,Vivienda,Navarra,2016M01,96.25
Índices,Vivienda,Ourense,2002M01,63.07
Índices,Vivienda,Ourense,2003M01,64.83
Índices,Vivienda,Ourense,2004M01,66.37
Índices,Vivienda,Ourense,2005M01,69.18
Índices,Vivienda,Ourense,2006M01,76.61
Índices,Vivienda,Ourense,2007M01,78.15
Índices,Vivienda,Ourense,2008M01,84.43
Índices,Vivienda,Ourense,2009M01,85.96
Índices,Vivienda,Ourense,2010M01,88.82
Índices,Vivienda,Ourense,2011M01,97.74
Índices,Vivienda,Ourense,2012M01,102.16
Índices,Vivienda,Ourense,2013M01,107.21
Índices,Vivienda,Ourense,2014M01,109.04
Índices,Vivienda,Ourense,2015M01,107.06
Índices,Vivienda,Ourense,2016M01,97.83
Índices,Vivienda,Palencia,2002M01,65.12
Índices,Vivienda,Palencia,2003M01,67.24
Índices,Vivienda,Palencia,2004M01,67.93
Índices,Vivienda,Palencia,2005M01,70.76
Índices,Vivienda,Palencia,2006M01,77.98
Índices,Vivienda,Palencia,2007M01,80.13
Índices,Vivienda,Palencia,2008M01,84.9
Índices,Vivienda,Palencia,2009M01,86.82
Índices,Vivienda,Palencia,2010M01,88.2
Índices,Vivienda,Palencia,2011M01,97.26
Índices,Vivienda,Palencia,2012M01,102.42
Índices,Vivienda,Palencia,2013M01,107.97
Índices,Vivienda,Palencia,2014M01,109.55
Índices,Vivienda,Palencia,2015M01,106.7
Índices,Vivienda,Palencia,2016M01,98.82
Índices,Vivienda,Palmas (Las),2002M01,73.04
Índices,Vivienda,Palmas (Las),2003M01,74.95
Índices,Vivienda,Palmas (Las),2004M01,76.99
Índices,Vivienda,Palmas (Las),2005M01,78.74
Índices,Vivienda,Palmas (Las),2006M01,82.52
Índices,Vivienda,Palmas (Las),2007M01,85.27
Índices,Vivienda,Palmas (Las),2008M01,88.52
Índices,Vivienda,Palmas (Las),2009M01,93.06
Índices,Vivienda,Palmas (Las),2010M01,94.01
Índices,Vivienda,Palmas (Las),2011M01,99.15
Índices,Vivienda,Palmas (Las),2012M01,100.48
Índices,Vivienda,Palmas (Las),2013M01,102.81
Índices,Vivienda,Palmas (Las),2014M01,103.38
Índices,Vivienda,Palmas (Las),2015M01,104.41
Índices,Vivienda,Palmas (Las),2016M01,99.53
Índices,Vivienda,Pontevedra,2002M01,64.69
Índices,Vivienda,Pontevedra,2003M01,67.24
Índices,Vivienda,Pontevedra,2004M01,69
Índices,Vivienda,Pontevedra,2005M01,72.26
Índices,Vivienda,Pontevedra,2006M01,78.5
Índices,Vivienda,Pontevedra,2007M01,80.61
Índices,Vivienda,Pontevedra,2008M01,85.54
Índices,Vivienda,Pontevedra,2009M01,88.16
Índices,Vivienda,Pontevedra,2010M01,89.54
Índices,Vivienda,Pontevedra,2011M01,97.9
Índices,Vivienda,Pontevedra,2012M01,101.84
Índices,Vivienda,Pontevedra,2013M01,106.91
Índices,Vivienda,Pontevedra,2014M01,108.76
Índices,Vivienda,Pontevedra,2015M01,107.3
Índices,Vivienda,Pontevedra,2016M01,99.89
Índices,Vivienda,Rioja (La),2002M01,64.36
Índices,Vivienda,Rioja (La),2003M01,65.73
Índices,Vivienda,Rioja (La),2004M01,67.04
Índices,Vivienda,Rioja (La),2005M01,71.31
Índices,Vivienda,Rioja (La),2006M01,76.69
Índices,Vivienda,Rioja (La),2007M01,80.23
Índices,Vivienda,Rioja (La),2008M01,84.91
Índices,Vivienda,Rioja (La),2009M01,88.59
Índices,Vivienda,Rioja (La),2010M01,89.8
Índices,Vivienda,Rioja (La),2011M01,98.09
Índices,Vivienda,Rioja (La),2012M01,101.98
Índices,Vivienda,Rioja (La),2013M01,106.78
Índices,Vivienda,Rioja (La),2014M01,108.17
Índices,Vivienda,Rioja (La),2015M01,107.18
Índices,Vivienda,Rioja (La),2016M01,99.28
Índices,Vivienda,Salamanca,2002M01,69.66
Índices,Vivienda,Salamanca,2003M01,71
Índices,Vivienda,Salamanca,2004M01,71.69
Índices,Vivienda,Salamanca,2005M01,75.29
Índices,Vivienda,Salamanca,2006M01,80.76
Índices,Vivienda,Salamanca,2007M01,81.97
Índices,Vivienda,Salamanca,2008M01,86.77
Índices,Vivienda,Salamanca,2009M01,90.01
Índices,Vivienda,Salamanca,2010M01,90.9
Índices,Vivienda,Salamanca,2011M01,98.16
Índices,Vivienda,Salamanca,2012M01,101.71
Índices,Vivienda,Salamanca,2013M01,106.38
Índices,Vivienda,Salamanca,2014M01,107.57
Índices,Vivienda,Salamanca,2015M01,107.09
Índices,Vivienda,Salamanca,2016M01,99.73
Índices,Vivienda,Santa Cruz de Tenerife,2002M01,76.35
Índices,Vivienda,Santa Cruz de Tenerife,2003M01,77.55
Índices,Vivienda,Santa Cruz de Tenerife,2004M01,79.49
Índices,Vivienda,Santa Cruz de Tenerife,2005M01,81.14
Índices,Vivienda,Santa Cruz de Tenerife,2006M01,85.08
Índices,Vivienda,Santa Cruz de Tenerife,2007M01,87.71
Índices,Vivienda,Santa Cruz de Tenerife,2008M01,91.16
Índices,Vivienda,Santa Cruz de Tenerife,2009M01,94.83
Índices,Vivienda,Santa Cruz de Tenerife,2010M01,95.09
Índices,Vivienda,Santa Cruz de Tenerife,2011M01,99.19
Índices,Vivienda,Santa Cruz de Tenerife,2012M01,101.01
Índices,Vivienda,Santa Cruz de Tenerife,2013M01,102.98
Índices,Vivienda,Santa Cruz de Tenerife,2014M01,104.17
Índices,Vivienda,Santa Cruz de Tenerife,2015M01,104.6
Índices,Vivienda,Santa Cruz de Tenerife,2016M01,99.41
Índices,Vivienda,Segovia,2002M01,64.36
Índices,Vivienda,Segovia,2003M01,66.25
Índices,Vivienda,Segovia,2004M01,66.46
Índices,Vivienda,Segovia,2005M01,69.68
Índices,Vivienda,Segovia,2006M01,76.12
Índices,Vivienda,Segovia,2007M01,78.03
Índices,Vivienda,Segovia,2008M01,84.14
Índices,Vivienda,Segovia,2009M01,86.34
Índices,Vivienda,Segovia,2010M01,87.71
Índices,Vivienda,Segovia,2011M01,96.39
Índices,Vivienda,Segovia,2012M01,102.58
Índices,Vivienda,Segovia,2013M01,106.65
Índices,Vivienda,Segovia,2014M01,106.76
Índices,Vivienda,Segovia,2015M01,104.14
Índices,Vivienda,Segovia,2016M01,98.21
Índices,Vivienda,Sevilla,2002M01,67.88
Índices,Vivienda,Sevilla,2003M01,68.99
Índices,Vivienda,Sevilla,2004M01,71.04
Índices,Vivienda,Sevilla,2005M01,73.87
Índices,Vivienda,Sevilla,2006M01,78.93
Índices,Vivienda,Sevilla,2007M01,81.96
Índices,Vivienda,Sevilla,2008M01,85.16
Índices,Vivienda,Sevilla,2009M01,90.19
Índices,Vivienda,Sevilla,2010M01,91.08
Índices,Vivienda,Sevilla,2011M01,98.65
Índices,Vivienda,Sevilla,2012M01,101.04
Índices,Vivienda,Sevilla,2013M01,106.16
Índices,Vivienda,Sevilla,2014M01,107.23
Índices,Vivienda,Sevilla,2015M01,107.76
Índices,Vivienda,Sevilla,2016M01,100.46
Índices,Vivienda,Soria,2002M01,63.8
Índices,Vivienda,Soria,2003M01,65.76
Índices,Vivienda,Soria,2004M01,66.54
Índices,Vivienda,Soria,2005M01,69.15
Índices,Vivienda,Soria,2006M01,75.38
Índices,Vivienda,Soria,2007M01,78.02
Índices,Vivienda,Soria,2008M01,84.58
Índices,Vivienda,Soria,2009M01,85.01
Índices,Vivienda,Soria,2010M01,88.22
Índices,Vivienda,Soria,2011M01,97.51
Índices,Vivienda,Soria,2012M01,102.59
Índices,Vivienda,Soria,2013M01,107.46
Índices,Vivienda,Soria,2014M01,107.85
Índices,Vivienda,Soria,2015M01,103.46
Índices,Vivienda,Soria,2016M01,94.8
Índices,Vivienda,Tarragona,2002M01,67.92
Índices,Vivienda,Tarragona,2003M01,69.5
Índices,Vivienda,Tarragona,2004M01,71.06
Índices,Vivienda,Tarragona,2005M01,74.1
Índices,Vivienda,Tarragona,2006M01,79.47
Índices,Vivienda,Tarragona,2007M01,81.94
Índices,Vivienda,Tarragona,2008M01,87.13
Índices,Vivienda,Tarragona,2009M01,89.6
Índices,Vivienda,Tarragona,2010M01,91
Índices,Vivienda,Tarragona,2011M01,98.45
Índices,Vivienda,Tarragona,2012M01,102.36
Índices,Vivienda,Tarragona,2013M01,106.72
Índices,Vivienda,Tarragona,2014M01,106.64
Índices,Vivienda,Tarragona,2015M01,105.64
Índices,Vivienda,Tarragona,2016M01,98.68
Índices,Vivienda,Teruel,2002M01,58.44
Índices,Vivienda,Teruel,2003M01,65.66
Índices,Vivienda,Teruel,2004M01,67.49
Índices,Vivienda,Teruel,2005M01,70.27
Índices,Vivienda,Teruel,2006M01,76.1
Índices,Vivienda,Teruel,2007M01,78.4
Índices,Vivienda,Teruel,2008M01,84.56
Índices,Vivienda,Teruel,2009M01,85.72
Índices,Vivienda,Teruel,2010M01,88.87
Índices,Vivienda,Teruel,2011M01,97.72
Índices,Vivienda,Teruel,2012M01,102.21
Índices,Vivienda,Teruel,2013M01,107.13
Índices,Vivienda,Teruel,2014M01,106.87
Índices,Vivienda,Teruel,2015M01,104.35
Índices,Vivienda,Teruel,2016M01,96.72
Índices,Vivienda,Toledo,2002M01,61.12
Índices,Vivienda,Toledo,2003M01,64.16
Índices,Vivienda,Toledo,2004M01,64.96
Índices,Vivienda,Toledo,2005M01,68.28
Índices,Vivienda,Toledo,2006M01,75.67
Índices,Vivienda,Toledo,2007M01,77.4
Índices,Vivienda,Toledo,2008M01,84.58
Índices,Vivienda,Toledo,2009M01,83.8
Índices,Vivienda,Toledo,2010M01,86.6
Índices,Vivienda,Toledo,2011M01,97.27
Índices,Vivienda,Toledo,2012M01,102.37
Índices,Vivienda,Toledo,2013M01,107.74
Índices,Vivienda,Toledo,2014M01,109.57
Índices,Vivienda,Toledo,2015M01,105.24
Índices,Vivienda,Toledo,2016M01,95.17
Índices,Vivienda,Valencia/València,2002M01,63.96
Índices,Vivienda,Valencia/València,2003M01,65.99
Índices,Vivienda,Valencia/València,2004M01,68.09
Índices,Vivienda,Valencia/València,2005M01,70.47
Índices,Vivienda,Valencia/València,2006M01,74.66
Índices,Vivienda,Valencia/València,2007M01,78.52
Índices,Vivienda,Valencia/València,2008M01,83.37
Índices,Vivienda,Valencia/València,2009M01,89
Índices,Vivienda,Valencia/València,2010M01,90.34
Índices,Vivienda,Valencia/València,2011M01,98.38
Índices,Vivienda,Valencia/València,2012M01,103.34
Índices,Vivienda,Valencia/València,2013M01,107.85
Índices,Vivienda,Valencia/València,2014M01,109.1
Índices,Vivienda,Valencia/València,2015M01,109.45
Índices,Vivienda,Valencia/València,2016M01,102.61
Índices,Vivienda,Valladolid,2002M01,68.49
Índices,Vivienda,Valladolid,2003M01,70.47
Índices,Vivienda,Valladolid,2004M01,71.41
Índices,Vivienda,Valladolid,2005M01,73.68
Índices,Vivienda,Valladolid,2006M01,80.34
Índices,Vivienda,Valladolid,2007M01,82.18
Índices,Vivienda,Valladolid,2008M01,86.84
Índices,Vivienda,Valladolid,2009M01,89.11
Índices,Vivienda,Valladolid,2010M01,89.98
Índices,Vivienda,Valladolid,2011M01,97.88
Índices,Vivienda,Valladolid,2012M01,102.44
Índices,Vivienda,Valladolid,2013M01,107.53
Índices,Vivienda,Valladolid,2014M01,107.9
Índices,Vivienda,Valladolid,2015M01,106.38
Índices,Vivienda,Valladolid,2016M01,99.4
Índices,Vivienda,Zamora,2002M01,63.79
Índices,Vivienda,Zamora,2003M01,64.84
Índices,Vivienda,Zamora,2004M01,66.12
Índices,Vivienda,Zamora,2005M01,69.09
Índices,Vivienda,Zamora,2006M01,77.07
Índices,Vivienda,Zamora,2007M01,79.34
Índices,Vivienda,Zamora,2008M01,84.54
Índices,Vivienda,Zamora,2009M01,88.55
Índices,Vivienda,Zamora,2010M01,89.58
Índices,Vivienda,Zamora,2011M01,98.17
Índices,Vivienda,Zamora,2012M01,101.72
Índices,Vivienda,Zamora,2013M01,105.87
Índices,Vivienda,Zamora,2014M01,108.07
Índices,Vivienda,Zamora,2015M01,106.32
Índices,Vivienda,Zamora,2016M01,98.4
Índices,Vivienda,Zaragoza,2002M01,64.13
Índices,Vivienda,Zaragoza,2003M01,66.36
Índices,Vivienda,Zaragoza,2004M01,68.58
Índices,Vivienda,Zaragoza,2005M01,71.61
Índices,Vivienda,Zaragoza,2006M01,76.97
Índices,Vivienda,Zaragoza,2007M01,79.55
Índices,Vivienda,Zaragoza,2008M01,84.54
Índices,Vivienda,Zaragoza,2009M01,88.53
Índices,Vivienda,Zaragoza,2010M01,91.18
Índices,Vivienda,Zaragoza,2011M01,98.33
Índices,Vivienda,Zaragoza,2012M01,101.61
Índices,Vivienda,Zaragoza,2013M01,104.9
Índices,Vivienda,Zaragoza,2014M01,105.99
Índices,Vivienda,Zaragoza,2015M01,104.77
Índices,Vivienda,Zaragoza,2016M01,97.3
Índices,Vivienda,Ceuta,2002M01,69.02
Índices,Vivienda,Ceuta,2003M01,70.7
Índices,Vivienda,Ceuta,2004M01,74.03
Índices,Vivienda,Ceuta,2005M01,75.48
Índices,Vivienda,Ceuta,2006M01,80.31
Índices,Vivienda,Ceuta,2007M01,83.89
Índices,Vivienda,Ceuta,2008M01,87.02
Índices,Vivienda,Ceuta,2009M01,91.45
Índices,Vivienda,Ceuta,2010M01,93.06
Índices,Vivienda,Ceuta,2011M01,98.23
Índices,Vivienda,Ceuta,2012M01,100.88
Índices,Vivienda,Ceuta,2013M01,104.19
Índices,Vivienda,Ceuta,2014M01,105.87
Índices,Vivienda,Ceuta,2015M01,107.65
Índices,Vivienda,Ceuta,2016M01,101.68
Índices,Vivienda,Melilla,2002M01,68.14
Índices,Vivienda,Melilla,2003M01,70.29
Índices,Vivienda,Melilla,2004M01,72.6
Índices,Vivienda,Melilla,2005M01,73.93
Índices,Vivienda,Melilla,2006M01,77.22
Índices,Vivienda,Melilla,2007M01,79.24
Índices,Vivienda,Melilla,2008M01,81.79
Índices,Vivienda,Melilla,2009M01,87.08
Índices,Vivienda,Melilla,2010M01,90.79
Índices,Vivienda,Melilla,2011M01,99.04
Índices,Vivienda,Melilla,2012M01,100.83
Índices,Vivienda,Melilla,2013M01,103.14
Índices,Vivienda,Melilla,2014M01,104.66
Índices,Vivienda,Melilla,2015M01,106.54
Índices,Vivienda,Melilla,2016M01,100.82
Índices,Menaje,España,2002M01,83.71
Índices,Menaje,España,2003M01,85.5
Índices,Menaje,España,2004M01,86.88
Índices,Menaje,España,2005M01,88.58
Índices,Menaje,España,2006M01,90.54
Índices,Menaje,España,2007M01,93.12
Índices,Menaje,España,2008M01,95.46
Índices,Menaje,España,2009M01,97.5
Índices,Menaje,España,2010M01,98.07
Índices,Menaje,España,2011M01,99.05
Índices,Menaje,España,2012M01,100.12
Índices,Menaje,España,2013M01,101.43
Índices,Menaje,España,2014M01,101.2
Índices,Menaje,España,2015M01,100.7
Índices,Menaje,España,2016M01,100.81
Índices,Menaje,Albacete,2002M01,83.31
Índices,Menaje,Albacete,2003M01,84.9
Índices,Menaje,Albacete,2004M01,86.54
Índices,Menaje,Albacete,2005M01,88.58
Índices,Menaje,Albacete,2006M01,91.2
Índices,Menaje,Albacete,2007M01,93.75
Índices,Menaje,Albacete,2008M01,96.17
Índices,Menaje,Albacete,2009M01,98.59
Índices,Menaje,Albacete,2010M01,98.36
Índices,Menaje,Albacete,2011M01,99.64
Índices,Menaje,Albacete,2012M01,100.63
Índices,Menaje,Albacete,2013M01,101.17
Índices,Menaje,Albacete,2014M01,100.94
Índices,Menaje,Albacete,2015M01,99.9
Índices,Menaje,Albacete,2016M01,100.66
Índices,Menaje,Alicante/Alacant,2002M01,84.34
Índices,Menaje,Alicante/Alacant,2003M01,86.93
Índices,Menaje,Alicante/Alacant,2004M01,87.95
Índices,Menaje,Alicante/Alacant,2005M01,90.5
Índices,Menaje,Alicante/Alacant,2006M01,92.72
Índices,Menaje,Alicante/Alacant,2007M01,94.56
Índices,Menaje,Alicante/Alacant,2008M01,96.16
Índices,Menaje,Alicante/Alacant,2009M01,97.84
Índices,Menaje,Alicante/Alacant,2010M01,98.08
Índices,Menaje,Alicante/Alacant,2011M01,98.92
Índices,Menaje,Alicante/Alacant,2012M01,99.66
Índices,Menaje,Alicante/Alacant,2013M01,100.64
Índices,Menaje,Alicante/Alacant,2014M01,100.52
Índices,Menaje,Alicante/Alacant,2015M01,99.08
Índices,Menaje,Alicante/Alacant,2016M01,99.78
Índices,Menaje,Almería,2002M01,88.27
Índices,Menaje,Almería,2003M01,90.56
Índices,Menaje,Almería,2004M01,89.9
Índices,Menaje,Almería,2005M01,92.15
Índices,Menaje,Almería,2006M01,93.89
Índices,Menaje,Almería,2007M01,96.27
Índices,Menaje,Almería,2008M01,99.02
Índices,Menaje,Almería,2009M01,100.57
